index	prefix	engaligns	greekaligns
2158		['2:5.308:to', '2:5.308:have', '2:5.308:died']	['2:5.308:θανέειν']
2159		['2:5.308:and']	['2:5.308:καὶ']
2160		['2:5.308:to[2]', '2:5.308:have[2]', '2:5.308:met']	['2:5.308:ἐπισπεῖν']
2161		['2:5.308:fate']	['2:5.308:πότμον']
2162		['2:5.309:on', '2:5.309:that']	['2:5.309:τῷ']
2163		['2:5.309:day']	['2:5.309:ἤματι']
2164		['2:5.309:when']	['2:5.309:ὅτε']
2165		['2:5.309:at', '2:5.309:me']	['2:5.309:μοι']
2166		['2:5.309:greatest', '2:5.309:number']	['2:5.309:πλεῖστοι']
2167	[they] 	['2:5.309:cast']	['2:5.310:ἐπέρριψαν']
2168		['2:5.309:bronze-covered']	['2:5.309:χαλκήρεα']
2169		['2:5.309:spears']	['2:5.309:δοῦρα']
2170		['2:5.310:Trojans']	['2:5.310:Τρῶες']
2171		['2:5.310:around']	['2:5.310:περὶ']
2172		['2:5.310:son', '2:5.310:of', '2:5.310:Peleus']	['2:5.310:Πηλεΐωνι']
2173		['2:5.310:after', '2:5.310:dying']	['2:5.310:θανόντι']
2174		['2:5.311:In', '2:5.311:that', '2:5.311:case']	['2:5.311:τῷ']
2175		['2:5.311:would', '2:5.311:have']	["2:5.311:κ'"]
2176	[I] 	['2:5.311:had', '2:5.311:my', '2:5.311:share']	['2:5.311:ἔλαχον']
2177		['2:5.311:of', '2:5.311:funeral', '2:5.311:gifts']	['2:5.311:κτερέων']
2178		['2:5.311:and']	['2:5.311:καί']
2179		['2:5.311:Achaeans']	['2:5.311:Ἀχαιοί']
2180	[they] 	['2:5.311:would[2]', '2:5.311:have[2]', '2:5.311:maintained']	['2:5.311:ἦγον']
2181		['2:5.311:my[2]', '2:5.311:own']	['2:5.311:μευ']
2182		['2:5.311:fame']	['2:5.311:κλέος']
2183		['2:5.312:but']	['2:5.312:δέ']
2184	[it] 	['2:5.312:had', '2:5.312:been', '2:5.312:fated']	['2:5.312:εἵμαρτο']
2185		['2:5.312:to', '2:5.312:be', '2:5.312:taken']	['2:5.312:ἁλῶναι']
2186		['2:5.312:now']	['2:5.312:νῦν']
2187		['2:5.312:by', '2:5.312:miserable']	['2:5.312:λευγαλέῳ']
2188		['2:5.312:death']	['2:5.312:θανάτῳ']
2189		['2:5.313:Then']	['2:5.313:ἄρα']
2190		['2:5.313:having', '2:5.313:spoken']	["2:5.313:εἰπόντ'"]
2191		['2:5.313:thus']	['2:5.313:ὣς']
2192		['2:5.313:great']	['2:5.313:μέγα']
2193		['2:5.313:wave']	['2:5.313:κῦμα']
2194	[it] 	['2:5.313:drove']	['2:5.313:ἔλασεν']
2195		['2:5.313:him']	['2:5.313:μιν']
2196		['2:5.313:down']	["2:5.313:κατ'"]
2197		['2:5.313:from', '2:5.313:above']	['2:5.313:ἄκρης']
2198		['2:5.314:overwhelming']	['2:5.314:ἐπεσσύμενον']
2199		['2:5.314:in', '2:5.314:a', '2:5.314:way', '2:5.314:that', '2:5.314:struck', '2:5.314:him', '2:5.314:with', '2:5.314:terror']	['2:5.314:δεινὸν']
2200		['2:5.314:and']	['2:5.314:δὲ']
2201	[it] 	['2:5.314:whirled']	['2:5.314:ἐλέλιξε']
2202		['2:5.314:all', '2:5.314:about']	['2:5.314:περὶ']
2203		['2:5.314:boat']	['2:5.314:σχεδίην']
2204		['2:5.315:As', '2:5.315:for', '2:5.315:him']	['2:5.315:αὐτὸς']
2205		['2:5.315:far', '2:5.315:away']	['2:5.315:τῆλε']
2206		['2:5.315:from']	['2:5.315:ἀπὸ']
2207		['2:5.315:boat']	['2:5.315:σχεδίης']
2208	[he] 	['2:5.315:fell']	['2:5.315:πέσε']
2209		['2:5.315:and']	['2:5.315:δὲ']
2210		['2:5.315:rudder']	['2:5.315:πηδάλιον']
2211	[he] 	['2:5.316:dropped']	['2:5.316:προέηκε']
2212		['2:5.316:from']	['2:5.316:ἐκ']
2213		['2:5.316:hands']	['2:5.316:χειρῶν']
2214	[he] 	['2:5.316:shattered']	['2:5.316:ἔαξεν']
2215		['2:5.316:his[2]']	['2:5.316:οἱ']
2216		['2:5.316:mast']	['2:5.316:ἱστὸν']
2217		['2:5.316:in', '2:5.316:the', '2:5.316:middle']	['2:5.316:μέσον']
2218		['2:5.317:terrifying']	['2:5.317:δεινὴ']
2219		['2:5.317:storm']	['2:5.317:θύελλα']
2220		['2:5.317:that', '2:5.317:had', '2:5.317:come']	['2:5.317:ἐλθοῦσα']
2221		['2:5.317:winds']	['2:5.317:ἀνέμων']
2222		['2:5.317:mixing', '2:5.317:with', '2:5.317:one', '2:5.317:another']	['2:5.317:μισγομένων']
2223		['2:5.318:and']	['2:5.318:δὲ']
2224		['2:5.318:far', '2:5.318:away']	['2:5.318:τηλοῦ']
2225		['2:5.318:sail']	['2:5.318:σπεῖρον']
2226		['2:5.318:and[2]']	['2:5.318:καὶ']
2227		['2:5.318:yard-arm']	['2:5.318:ἐπίκριον']
2228	[he] 	['2:5.318:fell', '2:5.318:in']	['2:5.318:ἔμπεσε']
2229		['2:5.318:sea']	['2:5.318:πόντῳ']
2230		['2:5.319:And', '2:5.319:and']	["2:5.319:δ'"]
2231	[he] 	['2:5.319:placed']	['2:5.319:θῆκε']
2232		['2:5.319:him']	['2:5.319:τὸν']
2233		['2:5.319:underwater']	['2:5.319:ὑπόβρυχα']
2234		['2:5.319:for', '2:5.319:a', '2:5.319:long']	['2:5.319:πολὺν']
2235		['2:5.319:time']	['2:5.319:χρόνον']
2236	[he] 	['2:5.319:was', '2:5.319:able']	['2:5.319:ἐδυνάσθη']
2237		['2:5.319:not']	['2:5.319:οὐ']
2238		['2:5.320:at', '2:5.320:first']	['2:5.320:αἶψα']
2239		['2:5.320:to', '2:5.320:get', '2:5.320:up']	['2:5.320:ἀνσχεθέειν']
2240		['2:5.320:very', '2:5.320:much']	["2:5.320:μάλ'"]
2241		['2:5.320:from', '2:5.320:under']	['2:5.320:ὑπὸ']
2242		['2:5.320:the', '2:5.320:surge']	['2:5.320:ὁρμῆς']
2243		['2:5.320:great']	['2:5.320:μεγάλου']
2244		['2:5.320:wave']	['2:5.320:κύματος']
2245		['2:5.321:for']	['2:5.321:γάρ']
2246		['2:5.321:clothes']	['2:5.321:εἵματα']
2247	[they] 	['2:5.321:were', '2:5.321:heavy']	['2:5.321:ἐβάρυνε']
2248		['2:5.321:those', '2:5.321:which']	['2:5.321:τά']
2249		['2:5.321:divine']	['2:5.321:δῖα']
2250		['2:5.321:Calypso']	['2:5.321:Καλυψώ']
2251	[he] 	['2:5.321:provided']	['2:5.321:πόρε']
2252		['2:5.321:to', '2:5.321:him']	['2:5.321:οἱ']
2253		['2:5.322:After', '2:5.322:a', '2:5.322:long', '2:5.322:time']	['2:5.322:ὀψὲ']
2254	[he] 	['2:5.322:rose', '2:5.322:up']	['2:5.322:ἀνέδυ']
2255		['2:5.322:and']	["2:5.322:δ'"]
2256	[he] 	['2:5.322:spat', '2:5.322:out']	['2:5.322:ἐξέπτυσεν']
2257		['2:5.322:saltwater']	['2:5.322:ἅλμην']
2258		['2:5.322:from', '2:5.322:mouth']	['2:5.322:στόματος']
2259		['2:5.323:bitter']	['2:5.323:πικρήν']
2260		['2:5.323:which']	['2:5.323:ἥ']
2261	[it] 	['2:5.323:was', '2:5.323:gurgling']	['2:5.323:κελάρυζεν']
2262		['2:5.323:from']	['2:5.323:ἀπὸ']
2263		['2:5.323:his']	['2:5.323:οἱ']
2264		['2:5.323:head']	['2:5.323:κρατὸς']
2265		['2:5.323:in', '2:5.323:great', '2:5.323:amounts']	['2:5.323:πολλὴ']
2266		['2:5.324:Nevertheless']	["2:5.324:ἀλλ'"]
2267		['2:5.324:not']	['2:5.324:οὐ']
2268		['2:5.324:even']	["2:5.324:δ'"]
2269	[he] 	['2:5.324:forgetful']	['2:5.324:ἐπελήθετο']
2270		['2:5.324:boat']	['2:5.324:σχεδίης']
2271		['2:5.324:although']	['2:5.324:περ']
2272		['2:5.324:being', '2:5.324:exhausted']	['2:5.324:τειρόμενός']
2273		['2:5.325:Instead']	['2:5.325:ἀλλὰ']
2274		['2:5.325:lunging', '2:5.325:after']	['2:5.325:μεθορμηθεὶς']
2275		['2:5.325:in']	['2:5.325:ἐνὶ']
2276		['2:5.325:waves']	['2:5.325:κύμασιν']
2277	[he] 	['2:5.325:seized', '2:5.325:onto', '2:5.325:for', '2:5.325:himself']	["2:5.325:ἐλλάβετ'"]
2278		['2:5.325:it[2]']	['2:5.325:αὐτῆς']
2279	[he] 	['2:5.326:sat', '2:5.326:down']	['2:5.326:καθῖζε']
2280		['2:5.326:in']	['2:5.326:ἐν']
2281		['2:5.326:its', '2:5.326:middle']	['2:5.326:μέσσῃ']
2282		['2:5.326:avoiding']	['2:5.326:ἀλεείνων']
2283		['2:5.326:fulfillment']	['2:5.326:τέλος']
2284		['2:5.326:of', '2:5.326:death']	['2:5.326:θανάτου']
2285		['2:5.327:great']	['2:5.327:μέγα']
2286		['2:5.327:wave']	['2:5.327:κῦμα']
2287	[he] 	['2:5.327:repeatedly', '2:5.327:carried', '2:5.327:along']	['2:5.327:ἐφόρει']
2288		['2:5.327:this']	['2:5.327:τὴν']
2289		['2:5.327:down']	['2:5.327:κατὰ']
2290		['2:5.327:current']	['2:5.327:ῥόον']
2291		['2:5.327:this[2]', '2:5.327:way']	['2:5.327:ἔνθα']
2292		['2:5.327:and']	['2:5.327:καὶ']
2293		['2:5.327:that', '2:5.327:way[2]']	['2:5.327:ἔνθα[2]']
2294		['2:5.328:And']	["2:5.328:δ'"]
2295		['2:5.328:as']	['2:5.328:ὡς']
2296		['2:5.328:when']	["2:5.328:ὅτ'"]
2297		['2:5.328:late', '2:5.328:summer']	['2:5.328:ὀπωρινὸς']
2298		['2:5.328:North', '2:5.328:Wind']	['2:5.328:Βορέης']
2299	[it] 	['2:5.328:may', '2:5.328:carry', '2:5.328:along']	['2:5.328:φορέῃσιν']
2300		['2:5.328:thistles']	['2:5.328:ἀκάνθας']
2301		['2:5.329:over']	['2:5.329:ἂμ']
2302		['2:5.329:plain']	['2:5.329:πεδίον']
2303		['2:5.329:and']	['2:5.329:δὲ']
2304	[they] 	['2:5.329:cling', '2:5.329:together']	['2:5.329:ἔχονται']
2305		['2:5.329:close']	['2:5.329:πυκιναὶ']
2306		['2:5.329:beside']	['2:5.329:πρὸς']
2307		['2:5.329:one', '2:5.329:another']	['2:5.329:ἀλλήλῃσιν']
2308		['2:5.330:so']	['2:5.330:ὣς']
2309		['2:5.330:winds']	['2:5.330:ἄνεμοι']
2310	[they] 	['2:5.330:keep', '2:5.330:carrying']	['2:5.330:φέρον']
2311		['2:5.330:the[2]']	['2:5.330:τὴν']
2312		['2:5.330:over']	['2:5.330:ἂμ']
2313		['2:5.330:sea']	['2:5.330:πέλαγος']
2314		['2:5.330:this', '2:5.330:way']	['2:5.330:ἔνθα']
2315		['2:5.330:and']	['2:5.330:καὶ']
2316		['2:5.330:that', '2:5.330:way[2]']	['2:5.330:ἔνθα[2]']
2317		['2:5.331:sometimes']	['2:5.331:ἄλλοτε']
2318		['2:5.331:on', '2:5.331:one', '2:5.331:hand']	['2:5.331:μέν']
2319		['2:5.331:South', '2:5.331:Wind']	['2:5.331:Νότος']
2320	[he] 	['2:5.331:kept', '2:5.331:tossing', '2:5.331:over']	['2:5.331:προβάλεσκε']
2321		['2:5.331:North', '2:5.331:Wind[2]']	['2:5.331:Βορέῃ']
2322		['2:5.331:to[2]', '2:5.331:be', '2:5.331:carried']	['2:5.331:φέρεσθαι']
2323		['2:5.332:other', '2:5.332:times']	['2:5.332:ἄλλοτε']
2324		['2:5.332:on', '2:5.332:the', '2:5.332:other[2]', '2:5.332:hand']	["2:5.332:δ'"]
2325		['2:5.332:again']	["2:5.332:αὖτ'"]
2326		['2:5.332:East', '2:5.332:Wind']	['2:5.332:Εὖρος']
2327	[he] 	['2:5.332:would', '2:5.332:again[2]', '2:5.332:and', '2:5.332:again[3]', '2:5.332:yield']	['2:5.332:εἴξασκε']
2328		['2:5.332:West', '2:5.332:Wind[2]']	['2:5.332:Ζεφύρῳ']
2329		['2:5.332:to[2]', '2:5.332:come', '2:5.332:after']	['2:5.332:διώκειν']
2330		['2:5.333:But']	['2:5.333:δὲ']
2331	[she] 	['2:5.333:saw']	['2:5.333:ἴδεν']
2332		['2:5.333:him']	['2:5.333:τὸν']
2333		['2:5.333:daughter']	['2:5.333:θυγάτηρ']
2334		['2:5.333:of', '2:5.333:Cadmus']	['2:5.333:Κάδμου']
2335		['2:5.333:beautiful-ankled']	['2:5.333:καλλίσφυρος']
2336		['2:5.333:Ino']	['2:5.333:Ἰνώ']
2337		['2:5.334:Leukothea', '2:5.334:(the', '2:5.334:white', '2:5.334:goddess)']	['2:5.334:Λευκοθέη']
2338		['2:5.334:she', '2:5.334:who']	['2:5.334:ἣ']
2339	[she] 	['2:5.334:was']	['2:5.334:ἔην']
2340		['2:5.334:previously']	['2:5.334:πρὶν']
2341		['2:5.334:mortal']	['2:5.334:βροτὸς']
2342		['2:5.334:who[2]', '2:5.334:used', '2:5.334:human', '2:5.334:speech']	['2:5.334:αὐδήεσσα']
2343		['2:5.335:but']	["2:5.335:δ'"]
2344		['2:5.335:now']	['2:5.335:νῦν']
2345		['2:5.335:in']	['2:5.335:ἐν']
2346		['2:5.335:seas']	['2:5.335:πελάγεσσι']
2347		['2:5.335:of', '2:5.335:brine']	['2:5.335:ἁλὸς']
2348	[she] 	['2:5.335:had', '2:5.335:received']	['2:5.335:ἔμμορε']
2349		['2:5.335:position', '2:5.335:of[2]', '2:5.335:rank']	['2:5.335:τιμῆς']
2350		['2:5.335:from']	['2:5.335:ἒξ']
2351		['2:5.335:gods']	['2:5.335:θεῶν']
2352		['2:5.336:That', '2:5.336:woman']	['2:5.336:ἥ']
2353	[she] 	['2:5.336:took', '2:5.336:pity', '2:5.336:on']	['2:5.336:ἐλέησεν']
2354		['2:5.336:wandering']	['2:5.336:ἀλώμενον']
2355		['2:5.336:Odysseus']	["2:5.336:Ὀδυσῆ'"]
2356		['2:5.336:possessing']	['2:5.336:ἔχοντα']
2357		['2:5.336:sufferings']	["2:5.336:ἄλγε'"]
2358		['2:5.337:Like']	['2:5.337:ἐικυῖα']
2359		['2:5.337:seagull']	['2:5.337:αἰθυίῃ']
2360		['2:5.337:in', '2:5.337:flight']	['2:5.337:ποτῇ']
2361	[she] 	['2:5.337:lifted', '2:5.337:herself', '2:5.337:out', '2:5.337:of']	['2:5.337:ἀνεδύσετο']
2362		['2:5.337:sea']	['2:5.337:λίμνης']
2363		['2:5.338:and']	["2:5.338:δ'"]
2364	[he] 	['2:5.338:began', '2:5.338:to', '2:5.338:sit']	['2:5.338:ἷζε']
2365		['2:5.338:on']	['2:5.338:ἐπὶ']
2366		['2:5.338:boat']	['2:5.338:σχεδίης']
2367		['2:5.338:with', '2:5.338:many', '2:5.338:fastenings']	['2:5.338:πολυδέσμου']
2368		['2:5.338:and[2]']	['2:5.338:τε']
2369	[she] 	['2:5.338:delivered']	['2:5.338:εἶπέ']
2370		['2:5.338:message']	['2:5.338:μῦθον']
2371		['2:5.339:Ill-fated', '2:5.339:one']	['2:5.339:κάμμορε']
2372		['2:5.339:why']	['2:5.339:τίπτε']
2373		['2:5.339:to', '2:5.339:this', '2:5.339:extent']	['2:5.339:ὧδε']
2374		['2:5.339:violently']	['2:5.340:ἐκπάγλως']
2375	[he] 	['2:5.339:has', '2:5.340:gotten', '2:5.340:himself', '2:5.340:into', '2:5.340:a', '2:5.340:fury']	["2:5.340:ὠδύσατ'"]
2376		['2:5.339:Poseidon']	['2:5.339:Ποσειδάων']
2377		['2:5.339:Earthshaker']	['2:5.339:ἐνοσίχθων']
2378		['2:5.340:that']	['2:5.340:ὅτι']
2379		['2:5.340:for', '2:5.340:you']	['2:5.340:τοι']
2380	[he] 	['2:5.340:causes', '2:5.340:to', '2:5.340:emerge']	['2:5.340:φυτεύει']
2381		['2:5.340:many']	['2:5.340:πολλὰ']
2382		['2:5.340:evil', '2:5.340:things']	['2:5.340:κακὰ']
2383		['2:5.341:Indeed']	['2:5.341:μὲν']
2384	[he] 	['2:5.341:will', '2:5.341:destroy']	['2:5.341:καταφθίσει']
2385		['2:5.341:not']	['2:5.341:οὐ']
2386		['2:5.341:you']	['2:5.341:σε']
2387		['2:5.341:although']	['2:5.341:περ']
2388		['2:5.341:much']	['2:5.341:μάλα']
2389		['2:5.341:boiling', '2:5.341:with', '2:5.341:passion']	['2:5.341:μενεαίνων']
2390		['2:5.342:Instead']	['2:5.342:ἀλλὰ']
2391		['2:5.342:act']	['2:5.342:ἔρξαι']
2392		['2:5.342:much']	["2:5.342:μάλ'"]
2393		['2:5.342:in', '2:5.342:this', '2:5.342:way']	["2:5.342:ὧδ'"]
2394	[you (sg)] 	['2:5.342:seem']	['2:5.342:δοκέεις']
2395		['2:5.342:to', '2:5.342:me']	['2:5.342:μοι']
2396		['2:5.342:not']	['2:5.342:οὐκ']
2397		['2:5.342:to[2]', '2:5.342:be', '2:5.342:stupid']	['2:5.342:ἀπινύσσειν']
2398		['2:5.343:having', '2:5.343:taken', '2:5.343:off']	['2:5.343:ἀποδὺς']
2399		['2:5.343:those']	["2:5.343:ταῦτ'"]
2400		['2:5.343:clothes']	['2:5.343:εἵματα']
2401		['2:5.343:leave']	["2:5.344:κάλλιπ'"]
2402		['2:5.343:boat']	['2:5.343:σχεδίην']
2403		['2:5.343:to', '2:5.343:be', '2:5.343:carried']	['2:5.343:φέρεσθαι']
2404		['2:5.343:winds']	['2:5.343:ἀνέμοισι']
2405		['2:5.344:instead']	['2:5.344:ἀτὰρ']
2406		['2:5.344:swimming']	['2:5.344:νέων']
2407		['2:5.344:hands']	['2:5.344:χείρεσσι']
2408		['2:5.344:grasp']	['2:5.344:ἐπιμαίεο']
2409		['2:5.344:homecoming']	['2:5.344:νόστου']
2410		['2:5.345:land']	['2:5.345:γαίης']
2411		['2:5.345:Phaeacians']	['2:5.345:Φαιήκων']
2412		['2:5.345:where']	['2:5.345:ὅθι']
2413		['2:5.345:your']	['2:5.345:τοι']
2414		['2:5.345:fate']	["2:5.345:μοῖρ'"]
2415	[it] 	['2:5.345:is']	['2:5.345:ἐστὶν']
2416		['2:5.345:to', '2:5.345:escape']	['2:5.345:ἀλύξαι']
2417		['2:5.346:But']	['2:5.346:δέ']
2418		['2:5.346:here']	['2:5.346:τῆ']
2419		['2:5.346:drape']	['2:5.346:τανύσσαι']
2420		['2:5.346:this']	['2:5.346:τόδε']
2421		['2:5.346:headscarf']	['2:5.346:κρήδεμνον']
2422		['2:5.346:beneath']	['2:5.346:ὑπὸ']
2423		['2:5.346:chest']	['2:5.346:στέρνοιο']
2424		['2:5.347:the', '2:5.347:kind', '2:5.347:that', '2:5.347:immortals', '2:5.347:wear']	['2:5.347:ἄμβροτον']
2425		['2:5.347:and']	['2:5.347:δέ']
2426		['2:5.347:for', '2:5.347:you']	['2:5.347:τοι']
2427		['2:5.347:no']	['2:5.347:οὐ']
2428		['2:5.347:fear']	['2:5.347:δέος']
2429		['2:5.347:to', '2:5.347:suffer']	['2:5.347:παθέειν']
2430		['2:5.347:anything']	['2:5.347:τί']
2431		['2:5.347:and[2]']	["2:5.347:δ'"]
2432		['2:5.347:not']	['2:5.347:οὐ[2]']
2433		['2:5.347:to[2]', '2:5.347:die']	['2:5.347:ἀπολέσθαι']
2434		['2:5.348:However']	['2:5.348:αὐτὰρ']
2435		['2:5.348:when']	['2:5.348:ἐπὴν']
2436	[you (sg) will] 	['2:5.348:take', '2:5.348:hold', '2:5.348:of']	['2:5.348:ἐφάψεαι']
2437		['2:5.348:mainland']	['2:5.348:ἠπείροιο']
2438		['2:5.348:hands']	['2:5.348:χείρεσσιν']
2439		['2:5.349:having', '2:5.349:loosened', '2:5.349:from', '2:5.349:yourself']	['2:5.349:ἀπολυσάμενος']
2440		['2:5.349:cast']	['2:5.349:βαλέειν']
2441		['2:5.349:back', '2:5.349:again']	['2:5.349:ἂψ']
2442		['2:5.349:into']	['2:5.349:εἰς']
2443		['2:5.349:wine-colored']	['2:5.349:οἴνοπα']
2444		['2:5.349:sea']	['2:5.349:πόντον']
2445		['2:5.350:very', '2:5.350:far']	['2:5.350:πολλὸν']
2446		['2:5.350:away', '2:5.350:from']	["2:5.350:ἀπ'"]
2447		['2:5.350:mainland']	['2:5.350:ἠπείρου']
2448		['2:5.350:and']	["2:5.350:δ'"]
2449		['2:5.350:as', '2:5.350:for', '2:5.350:you', '2:5.350:yourself']	['2:5.350:αὐτὸς']
2450		['2:5.350:turn', '2:5.350:yourself[2]']	['2:5.350:τραπέσθαι']
2451		['2:5.350:far[2]', '2:5.350:away[2]']	['2:5.350:ἀπονόσφι']
2452		['2:5.351:Having', '2:5.351:spoken']	['2:5.351:φωνήσασα']
2453		['2:5.351:in', '2:5.351:this', '2:5.351:way']	['2:5.351:ὣς']
2454		['2:5.351:goddess']	['2:5.351:θεὰ']
2455		['2:5.351:then']	['2:5.351:ἄρα']
2456	[she] 	['2:5.351:gave']	['2:5.351:ἔδωκεν']
2457		['2:5.351:headscarf']	['2:5.351:κρήδεμνον']
2458		['2:5.352:and']	["2:5.352:δ'"]
2459		['2:5.352:herself']	['2:5.352:αὐτὴ']
2460	[she] 	['2:5.352:sank', '2:5.352:back']	['2:5.352:ἐδύσετο']
2461		['2:5.352:into']	['2:5.352:ἐς']
2462		['2:5.352:swelling']	['2:5.352:κυμαίνοντα']
2463		['2:5.352:sea']	['2:5.352:πόντον']
2464		['2:5.353:like']	['2:5.353:ἐικυῖα']
2465		['2:5.353:seagull']	['2:5.353:αἰθυίῃ']
2466		['2:5.353:And']	['2:5.353:δέ']
2467		['2:5.353:dark']	['2:5.353:μέλαν']
2468		['2:5.353:wave']	['2:5.353:κῦμα']
2469	[it] 	['2:5.353:concealed']	['2:5.353:κάλυψεν']
2470		['2:5.353:her']	['2:5.353:ἑ']
2471		['2:5.354:for', '2:5.354:his', '2:5.354:part']	['2:5.354:αὐτὰρ']
2472		['2:5.354:that', '2:5.354:man']	['2:5.354:ὁ']
2473		['2:5.354:much-suffering']	['2:5.354:πολύτλας']
2474		['2:5.354:godlike']	['2:5.354:δῖος']
2475		['2:5.354:Odysseus']	['2:5.354:Ὀδυσσεύς']
2476	[he] 	['2:5.354:pondered']	['2:5.354:μερμήριξε']
2477		['2:5.355:Agitated']	['2:5.355:ὀχθήσας']
2478		['2:5.355:then']	['2:5.355:ἄρα']
2479	[he] 	['2:5.355:spoke']	['2:5.355:εἶπε']
2480		['2:5.355:to']	['2:5.355:πρὸς']
2481		['2:5.355:his', '2:5.355:own']	['2:5.355:ὃν']
2482		['2:5.355:great-hearted']	['2:5.355:μεγαλήτορα']
2483		['2:5.355:spirit']	['2:5.355:θυμόν']
2484		['2:5.356:Oh', '2:5.356:me', '2:5.356:me']	['2:5.356:ὤ', '2:5.356:μοι']
2485		['2:5.356:for', '2:5.356:my', '2:5.356:part']	['2:5.356:ἐγώ']
2486		['2:5.356:fear', '2:5.356:that']	['2:5.356:μή']
2487		['2:5.356:one']	['2:5.356:τίς']
2488		['2:5.356:of', '2:5.356:immortals']	['2:5.357:ἀθανάτων']
2489	[s/he] 	['2:5.356:is', '2:5.356:weaving']	['2:5.356:ὑφαίνῃσιν']
2490		['2:5.356:trap']	['2:5.356:δόλον']
2491		['2:5.356:for[2]', '2:5.356:me[2]']	['2:5.356:μοι[2]']
2492		['2:5.356:again']	['2:5.356:αὖτε']
2493		['2:5.357:when']	['2:5.357:ὅ', '2:5.357:τέ']
2494	[she] 	['2:5.357:orders']	['2:5.357:ἀνώγει']
2495		['2:5.357:me']	['2:5.357:με']
2496		['2:5.357:to', '2:5.357:get', '2:5.357:away', '2:5.357:from']	['2:5.357:ἀποβῆναι']
2497		['2:5.357:boat']	['2:5.357:σχεδίης']
2498		['2:5.358:Instead']	['2:5.358:ἀλλὰ']
2499		['2:5.358:will', '2:5.358:most', '2:5.358:definitely']	["2:5.358:μάλ'"]
2500		['2:5.358:not']	['2:5.358:οὔ']
2501	[I] 	['2:5.358:follow', '2:5.358:directions']	["2:5.358:πείσομ'"]
2502		['2:5.358:yet']	['2:5.358:πω']
2503		['2:5.358:since']	['2:5.358:ἐπεὶ']
2504		['2:5.358:far', '2:5.358:out']	['2:5.358:ἑκὰς']
2505		['2:5.358:for', '2:5.358:my', '2:5.358:part']	['2:5.359:ἐγὼν']
2506	[I] 	['2:5.358:saw']	['2:5.359:ἰδόμην']
2507		['2:5.358:eyes']	['2:5.358:ὀφθαλμοῖσιν']
2508		['2:5.359:land']	['2:5.359:γαῖαν']
2509		['2:5.359:where']	['2:5.359:ὅθι']
2510	[he] 	['2:5.359:claimed']	['2:5.359:φάτο']
2511		['2:5.359:to', '2:5.359:be']	['2:5.359:εἶναι']
2512		['2:5.359:chance', '2:5.359:of', '2:5.359:escape']	['2:5.359:φύξιμον']
2513		['2:5.359:for', '2:5.359:me']	['2:5.359:μοι']
2514		['2:5.360:Instead']	['2:5.360:ἀλλὰ']
2515		['2:5.360:will', '2:5.360:most', '2:5.360:definitely']	["2:5.360:μάλ'"]
2516	[I] 	['2:5.360:take', '2:5.360:action']	['2:5.360:ἔρξω']
2517		['2:5.360:in', '2:5.360:this', '2:5.360:way']	["2:5.360:ὧδ'"]
2518	[it] 	['2:5.360:seems']	['2:5.360:δοκέει']
2519		['2:5.360:to', '2:5.360:be']	['2:5.360:εἶναι']
2520		['2:5.360:best']	['2:5.360:ἄριστον']
2521		['2:5.360:for', '2:5.360:me']	['2:5.360:μοι']
2522		['2:5.361:However']	['2:5.361:ἂν']
2523		['2:5.361:long', '2:5.361:as']	["2:5.361:ὄφρ'"]
2524		['2:5.361:beams']	["2:5.361:δούρατ'"]
2525		['2:5.361:should']	['2:5.361:κεν']
2526	[they would] 	['2:5.361:remain', '2:5.361:joined', '2:5.361:together']	['2:5.361:ἀρήρῃ']
2527		['2:5.361:in']	['2:5.361:ἐν']
2528		['2:5.361:joints']	['2:5.361:ἁρμονίῃσιν']
2529		['2:5.362:so', '2:5.362:long']	["2:5.362:τόφρ'"]
2530	[I] 	['2:5.362:will', '2:5.362:remain']	['2:5.362:μενέω']
2531		['2:5.362:right', '2:5.362:here']	['2:5.362:αὐτοῦ']
2532		['2:5.362:and']	['2:5.362:καὶ']
2533	[I] 	['2:5.362:will[2]', '2:5.362:endure']	['2:5.362:τλήσομαι']
2534		['2:5.362:suffering']	['2:5.362:πάσχων']
2535		['2:5.362:pains']	['2:5.362:ἄλγεα']
