index	prefix	engaligns	greekaligns
2439		['1:1.360:that', '1:1.360:man']	['1:1.360:αὐτοῖο']
2440		['1:1.360:shedding']	['1:1.360:χέοντος']
2441		['1:1.360:tears']	['1:1.360:δάκρυ']
2442	[she] 	['1:1.360:sat', '1:1.360:down']	['1:1.360:καθέζετο']
2443	[with] 	['1:1.361:hand']	['1:1.361:χειρί']
2444	[she] 	['1:1.361:caressed']	['1:1.361:κατέρεξεν']
2445		['1:1.361:him']	['1:1.361:μιν']
2446		['1:1.361:also']	["1:1.361:τ'"]
2447	[she] 	['1:1.361:spoke']	["1:1.361:ἔφατ'", '1:1.361:ἔπος']
2448		['1:1.361:and[2]']	["1:1.361:τ'[2]"]
2449	[she] 	['1:1.361:began', '1:1.361:speaking', '1:1.361:to', '1:1.361:him[2]', '1:1.361:by', '1:1.361:name', '1:1.361:speaking', '1:1.361:to', '1:1.361:him[2]', '1:1.361:by', '1:1.361:name']	['1:1.361:ἔκ', '1:1.361:ὀνόμαζε']
2450		['1:1.362:Son']	['1:1.362:τέκνον']
2451		['1:1.362:why', '1:1.362:What']	['1:1.362:τί']
2452	[you are] 	['1:1.362:crying']	['1:1.362:κλαίεις', '1:1.362:δέ']
2453		['1:1.362:sorrow']	['1:1.362:πένθος']
2454	[it] 	['1:1.362:reached']	['1:1.362:ἵκετο']
2455		['1:1.362:your']	['1:1.362:σε']
2456		['1:1.362:heart']	['1:1.362:φρένας']
2457	[(2nd sg imperative)you-sg] 	['1:1.363:Speak', '1:1.363:out']	['1:1.363:ἐξαύδα']
2458		['1:1.363:--', '1:1.363:do', '1:1.363:not']	['1:1.363:μὴ']
2459	[(2nd sg imperative)you-sg] 	['1:1.363:conceal']	['1:1.363:κεῦθε']
2460		['1:1.363:mind']	['1:1.363:νόῳ']
2461		['1:1.363:--[2]', '1:1.363:so', '1:1.363:that']	['1:1.363:ἵνα']
2462		['1:1.363:both']	['1:1.363:ἄμφω']
2463	[we] 	['1:1.363:might', '1:1.363:know']	['1:1.363:εἴδομεν']
2464		['1:1.364:Groaning']	['1:1.364:στενάχων']
2465		['1:1.364:deeply']	['1:1.364:βαρὺ']
2466	[he] 	['1:1.364:answered']	['1:1.364:προσέφη']
2467		['1:1.364:her']	['1:1.364:τὴν', '1:1.364:δὲ']
2468		['1:1.364:swift-footed']	['1:1.364:πόδας', '1:1.364:ὠκὺς']
2469		['1:1.364:Achilles']	['1:1.364:Ἀχιλλεύς']
2470	[you-sg] 	['1:1.365:know']	['1:1.365:οἶσθα']
2471		['1:1.365:-', '1:1.365:why']	['1:1.365:τί']
2472		['1:1.365:then']	['1:1.365:ἤ']
2473	[I should] 	['1:1.365:list']	['1:1.365:ἀγορεύω']
2474		['1:1.365:all']	["1:1.365:πάντ'"]
2475		['1:1.365:these', '1:1.365:things']	['1:1.365:ταῦτα']
2476		['1:1.365:to', '1:1.365:you']	['1:1.365:τοι']
2477		['1:1.365:who', '1:1.365:already', '1:1.365:know[2]']	['1:1.365:ἰδυίῃ']
2478	[we] 	['1:1.366:made', '1:1.366:our', '1:1.366:way']	["1:1.366:ᾠχόμεθ'"]
2479		['1:1.366:into']	['1:1.366:ἐς']
2480		['1:1.366:Thebes']	['1:1.366:Θήβην']
2481		['1:1.366:sacred']	['1:1.366:ἱερὴν']
2482		['1:1.366:city']	['1:1.366:πόλιν']
2483		['1:1.366:of', '1:1.366:Eetion']	['1:1.366:Ἠετίωνος']
2484		['1:1.367:That', '1:1.367:city']	['1:1.367:τὴν']
2485		['1:1.367:sacked', '1:1.367:from', '1:1.367:one', '1:1.367:end', '1:1.367:to', '1:1.367:the', '1:1.367:other']	['1:1.367:διεπράθομέν']
2486		['1:1.367:and']	['1:1.367:τε']
2487		['1:1.367:also']	['1:1.367:καὶ']
2488	[we] 	['1:1.367:led']	['1:1.367:ἤγομεν']
2489		['1:1.367:everything']	['1:1.367:πάντα']
2490		['1:1.367:here']	['1:1.367:ἐνθάδε']
2491		['1:1.368:And']	['1:1.368:καὶ']
2492		['1:1.368:while', '1:1.368:these', '1:1.368:things', '1:1.368:these', '1:1.368:things']	['1:1.368:τὰ', '1:1.368:μὲν']
2493		['1:1.368:sons']	['1:1.368:υἷες']
2494	[of] 	['1:1.368:Achaeans']	['1:1.368:Ἀχαιῶν']
2495	[they] 	['1:1.368:divided', '1:1.368:up']	['1:1.368:δάσσαντο']
2496		['1:1.368:well']	['1:1.368:εὖ']
2497		['1:1.368:among']	['1:1.368:μετὰ']
2498		['1:1.368:themselves']	['1:1.368:σφίσιν']
2499		['1:1.369:And']	["1:1.369:δ'"]
2500	[they] 	['1:1.369:took', '1:1.369:out', '1:1.369:out']	['1:1.369:ἐκ', '1:1.369:ἕλον']
2501		['1:1.369:beautiful-cheeked']	['1:1.369:καλλιπάρῃον']
2502		['1:1.369:daughter', '1:1.369:of', '1:1.369:Chryses']	['1:1.369:Χρυσηΐδα']
2503		['1:1.369:son', '1:1.369:of[2]', '1:1.369:Atreus']	['1:1.369:Ἀτρεΐδῃ']
2504		['1:1.370:But', '1:1.370:then']	["1:1.370:αὖθ'"]
2505		['1:1.370:Chryses']	['1:1.370:Χρύσης']
2506		['1:1.370:sacrifice-leader']	['1:1.370:ἱερεὺς']
2507	[of] 	['1:1.370:far-shooter']	['1:1.370:ἑκατηβόλου']
2508		['1:1.370:Apollo']	['1:1.370:Ἀπόλλωνος']
2509	[he] 	['1:1.371:came']	['1:1.371:ἦλθε']
2510		['1:1.371:to']	['1:1.371:ἐπὶ']
2511		['1:1.371:swift']	['1:1.371:θοὰς']
2512		['1:1.371:ships']	['1:1.371:νῆας']
2513		['1:1.371:bronze-wearing']	['1:1.371:χαλκοχιτώνων']
2514	[of] 	['1:1.371:Achaeans']	['1:1.371:Ἀχαιῶν']
2515		['1:1.372:in', '1:1.372:order', '1:1.372:to', '1:1.372:free', '1:1.372:order', '1:1.372:to', '1:1.372:free']	['1:1.372:λυσόμενός', '1:1.372:τε']
2516		['1:1.372:his', '1:1.372:daughter']	['1:1.372:θύγατρα']
2517		['1:1.372:bearing']	['1:1.372:φέρων', "1:1.372:τ'"]
2518		['1:1.372:boundless']	["1:1.372:ἀπερείσι'"]
2519		['1:1.372:ransom']	['1:1.372:ἄποινα']
2520		['1:1.373:holding']	['1:1.373:ἔχων']
2521		['1:1.373:wreaths']	["1:1.373:στέμματ'"]
2522	[of] 	['1:1.373:far-shooter']	['1:1.373:ἑκηβόλου']
2523		['1:1.373:Apollo']	['1:1.373:Ἀπόλλωνος']
2524		['1:1.373:in']	['1:1.373:ἐν']
2525		['1:1.373:hands']	['1:1.373:χερσὶν']
2526		['1:1.374:aloft', '1:1.374:on']	['1:1.374:ἀνὰ']
2527		['1:1.374:golden']	['1:1.374:χρυσέῳ']
2528		['1:1.374:staff']	['1:1.374:σκήπτρῳ']
2529		['1:1.374:And']	['1:1.374:καὶ']
2530	[he] 	['1:1.374:began', '1:1.374:to', '1:1.374:plead', '1:1.374:with']	['1:1.374:λίσσετο']
2531		['1:1.374:all']	['1:1.374:πάντας']
2532		['1:1.374:Achaeans']	['1:1.374:Ἀχαιούς']
2533		['1:1.375:and']	['1:1.375:δὲ']
2534		['1:1.375:especially']	['1:1.375:μάλιστα']
2535		['1:1.375:two']	['1:1.375:δύω']
2536		['1:1.375:sons', '1:1.375:of', '1:1.375:Atreus']	['1:1.375:Ἀτρεΐδα']
2537		['1:1.375:organizers']	['1:1.375:κοσμήτορε']
2538	[of] 	['1:1.375:soldiers']	['1:1.375:λαῶν']
2539		['1:1.376:At', '1:1.376:that', '1:1.376:point']	["1:1.376:ἔνθ'"]
2540		['1:1.376:indeed']	['1:1.376:μὲν']
2541		['1:1.376:all']	['1:1.376:πάντες']
2542		['1:1.376:other']	['1:1.376:ἄλλοι']
2543		['1:1.376:Achaeans']	['1:1.376:Ἀχαιοὶ']
2544	[they] 	['1:1.376:responded', '1:1.376:approvingly']	['1:1.376:ἐπευφήμησαν']
2545		['1:1.377:both']	["1:1.377:θ'"]
2546		['1:1.377:to', '1:1.377:treat', '1:1.377:with', '1:1.377:decency']	['1:1.377:αἰδεῖσθαί']
2547		['1:1.377:sacrifice-leader']	['1:1.377:ἱερῆα']
2548		['1:1.377:and']	['1:1.377:καὶ']
2549		['1:1.377:to[2]', '1:1.377:accept']	['1:1.377:δέχθαι']
2550		['1:1.377:shining']	['1:1.377:ἀγλαὰ']
2551		['1:1.377:ransom']	['1:1.377:ἄποινα']
2552		['1:1.378:However']	["1:1.378:ἀλλ'"]
2553		['1:1.378:was', '1:1.378:not']	['1:1.378:οὐκ']
2554	[it was] 	['1:1.378:sweet']	['1:1.378:ἥνδανε']
2555		['1:1.378:son', '1:1.378:of', '1:1.378:Atreus']	['1:1.378:Ἀτρεΐδῃ']
2556		['1:1.378:Agamemnon']	['1:1.378:Ἀγαμέμνονι']
2557		['1:1.378:heart']	['1:1.378:θυμῷ']
2558	[he] 	['1:1.379:dismissed']	['1:1.379:ἀφίει']
2559		['1:1.379:cruelly']	['1:1.379:κακῶς']
2560	[he] 	['1:1.379:began', '1:1.379:to', '1:1.379:impose', '1:1.379:upon', '1:1.379:to', '1:1.379:impose', '1:1.379:upon']	['1:1.379:ἔτελλε', '1:1.379:ἐπὶ']
2561		['1:1.379:a', '1:1.379:harsh']	['1:1.379:κρατερὸν']
2562		['1:1.379:command']	['1:1.379:μῦθον']
2563		['1:1.380:The']	['1:1.380:ὁ']
2564		['1:1.380:old', '1:1.380:man']	['1:1.380:γέρων']
2565		['1:1.380:seething', '1:1.380:with', '1:1.380:anger']	['1:1.380:χωόμενος']
2566	[he] 	['1:1.380:made', '1:1.380:his', '1:1.380:way']	['1:1.380:ᾤχετο']
2567		['1:1.380:back']	['1:1.380:πάλιν']
2568		['1:1.380:and']	["1:1.380:δ'"]
2569		['1:1.380:to', '1:1.380:him']	['1:1.380:τοῖο']
2570		['1:1.380:after', '1:1.380:he', '1:1.380:had', '1:1.380:begun', '1:1.380:his[2]', '1:1.380:prayer']	['1:1.381:εὐξαμένου']
2571		['1:1.381:Apollo']	['1:1.380:Ἀπόλλων']
2572	[he] 	['1:1.381:listened']	['1:1.381:ἤκουσεν']
2573		['1:1.381:because']	['1:1.381:ἐπεὶ']
2574	[he] 	['1:1.381:was']	['1:1.381:ἦεν']
2575		['1:1.381:very']	['1:1.381:μάλα']
2576		['1:1.381:dear']	['1:1.381:φίλος']
2577		['1:1.381:to', '1:1.381:him']	['1:1.381:οἱ']
2578		['1:1.382:And']	["1:1.382:δ'"]
2579	[he] 	['1:1.382:fired']	['1:1.382:ἧκε']
2580		['1:1.382:evil']	['1:1.382:κακὸν']
2581		['1:1.382:arrow']	['1:1.382:βέλος']
2582		['1:1.382:against']	["1:1.382:ἐπ'"]
2583		['1:1.382:Argives']	['1:1.382:Ἀργείοισι']
2584		['1:1.382:Now']	['1:1.382:νυ']
2585		['1:1.382:those']	['1:1.382:οἳ']
2586		['1:1.382:soldiers']	['1:1.382:λαοὶ']
2587		['1:1.383:one', '1:1.383:after', '1:1.383:another']	['1:1.383:ἐπασσύτεροι']
2588	[they] 	['1:1.383:kept', '1:1.383:dying']	['1:1.383:θνῇσκον']
2589		['1:1.383:And']	["1:1.383:δ'"]
2590		['1:1.383:those']	['1:1.383:τὰ']
2591	[of] 	['1:1.383:god']	['1:1.383:θεοῖο']
2592	[they] 	['1:1.383:kept[2]', '1:1.383:flying', '1:1.383:in']	['1:1.383:ἐπῴχετο']
2593		['1:1.384:on', '1:1.384:every', '1:1.384:side']	['1:1.384:πάντῃ']
2594		['1:1.384:up', '1:1.384:through']	['1:1.384:ἀνὰ']
2595		['1:1.384:wide']	['1:1.384:εὐρὺν']
2596		['1:1.384:camp']	['1:1.384:στρατὸν']
2597	[of] 	['1:1.384:Achaeans']	['1:1.384:Ἀχαιῶν']
2598		['1:1.384:To', '1:1.384:us', '1:1.384:us']	['1:1.384:ἄμμι', '1:1.384:δὲ']
2599		['1:1.384:prophet']	['1:1.384:μάντις']
2600		['1:1.385:thinking']	['1:1.385:εἰδὼς']
2601		['1:1.385:benevolently']	['1:1.385:εὖ']
2602	[he] 	['1:1.385:began', '1:1.385:to', '1:1.385:publicly', '1:1.385:deliver']	['1:1.385:ἀγόρευε']
2603		['1:1.385:prophecies']	['1:1.385:θεοπροπίας']
2604	[of] 	['1:1.385:far-shooter']	['1:1.385:ἑκάτοιο']
2605		['1:1.386:Immediately']	["1:1.386:αὐτίκ'"]
2606		['1:1.386:I', '1:1.386:was', '1:1.386:the', '1:1.386:one', '1:1.386:who']	['1:1.386:ἐγὼ']
2607		['1:1.386:first']	['1:1.386:πρῶτος']
2608	[I] 	['1:1.386:began', '1:1.386:to', '1:1.386:urge']	['1:1.386:κελόμην']
2609		['1:1.386:should', '1:1.386:appease']	['1:1.386:ἱλάσκεσθαι']
2610		['1:1.386:god']	['1:1.386:θεὸν']
2611		['1:1.387:But']	["1:1.387:δ'"]
2612		['1:1.387:then']	['1:1.387:ἔπειτα']
2613		['1:1.387:anger']	['1:1.387:χόλος']
2614	[it] 	['1:1.387:took', '1:1.387:hold', '1:1.387:of']	['1:1.387:λάβεν']
2615		['1:1.387:son', '1:1.387:of[2]', '1:1.387:Atreus']	['1:1.387:Ἀτρεΐωνα']
2616		['1:1.387:Instantly']	['1:1.387:αἶψα']
2617		['1:1.387:after', '1:1.387:standing', '1:1.387:up']	['1:1.387:ἀναστὰς']
2618	[he] 	['1:1.388:gave', '1:1.388:a', '1:1.388:threatening', '1:1.388:command', '1:1.388:a', '1:1.388:threatening', '1:1.388:command']	['1:1.388:ἠπείλησεν', '1:1.388:μῦθον']
2619		['1:1.388:which']	['1:1.388:ὃ', '1:1.388:δὴ']
2620	[it] 	['1:1.388:has', '1:1.388:been', '1:1.388:brought', '1:1.388:to', '1:1.388:completion', '1:1.388:been', '1:1.388:brought', '1:1.388:to', '1:1.388:completion']	['1:1.388:τετελεσμένος', '1:1.388:ἐστί']
2621		['1:1.389:Here', '1:1.389:is', '1:1.389:what', '1:1.389:I', '1:1.389:mean']	['1:1.389:γὰρ']
2622		['1:1.389:that', '1:1.389:woman']	['1:1.389:τὴν']
2623		['1:1.389:to', '1:1.389:begin', '1:1.389:with']	['1:1.389:μὲν']
2624		['1:1.389:quick-eyed']	['1:1.389:ἑλίκωπες']
2625		['1:1.389:Achaeans']	['1:1.389:Ἀχαιοὶ']
2626		['1:1.389:with[2]']	['1:1.389:σὺν']
2627		['1:1.389:a', '1:1.389:swift']	['1:1.389:θοῇ']
2628		['1:1.389:ship']	['1:1.389:νηῒ']
2629	[they] 	['1:1.390:send']	['1:1.390:πέμπουσιν']
2630		['1:1.390:to']	['1:1.390:ἐς']
2631		['1:1.390:Chryses']	['1:1.390:Χρύσην']
2632		['1:1.390:At', '1:1.390:the', '1:1.390:same', '1:1.390:time']	['1:1.390:δὲ']
2633	[they] 	['1:1.390:bring']	['1:1.390:ἄγουσι']
2634		['1:1.390:gifts']	['1:1.390:δῶρα']
2635		['1:1.390:lord']	['1:1.390:ἄνακτι']
2636		['1:1.391:But', '1:1.391:this', '1:1.391:other', '1:1.391:woman', '1:1.391:this', '1:1.391:other', '1:1.391:woman']	['1:1.391:τὴν', '1:1.391:δὲ']
2637		['1:1.391:just', '1:1.391:now']	['1:1.391:νέον']
2638		['1:1.391:heralds']	['1:1.391:κήρυκες']
2639	[they] 	['1:1.391:went', '1:1.391:on', '1:1.391:their', '1:1.391:way']	['1:1.391:ἔβαν']
2640		['1:1.391:leading']	['1:1.391:ἄγοντες']
2641		['1:1.391:away', '1:1.391:from', '1:1.391:resting-place']	['1:1.391:κλισίηθεν']
2642		['1:1.392:daughter']	['1:1.392:κούρην']
2643		['1:1.392:of', '1:1.392:Briseus']	['1:1.392:Βρισῆος']
2644		['1:1.392:the[2]', '1:1.392:woman', '1:1.392:whom']	['1:1.392:τήν']
2645		['1:1.392:sons']	['1:1.392:υἷες']
2646	[of] 	['1:1.392:Achaeans']	['1:1.392:Ἀχαιῶν']
2647	[they] 	['1:1.392:gave', '1:1.392:to']	['1:1.392:δόσαν']
2648		['1:1.392:me']	['1:1.392:μοι']
2649		['1:1.393:But']	['1:1.393:ἀλλὰ']
2650		['1:1.393:if']	['1:1.393:εἰ']
2651		['1:1.393:you']	['1:1.393:σὺ']
2652		['1:1.393:really']	['1:1.393:γε']
2653	[you-sg] 	['1:1.393:have', '1:1.393:the', '1:1.393:power']	['1:1.393:δύνασαί']
2654	[(2nd sg imperative)you-sg] 	['1:1.393:protect']	['1:1.393:περίσχεο']
2655		['1:1.393:noble']	['1:1.393:ἑῆος']
2656		['1:1.393:son']	['1:1.393:παιδὸς']
2657		['1:1.394:Having', '1:1.394:gone']	["1:1.394:ἐλθοῦσ'"]
2658		['1:1.394:to']	['1:1.394:δὲ']
2659		['1:1.394:Olympus']	['1:1.394:Οὔλυμπον']
2660	[(2nd sg imperative)you-sg] 	['1:1.394:plead', '1:1.394:with']	['1:1.394:λίσαι']
2661		['1:1.394:Zeus']	['1:1.394:Δία']
2662		['1:1.394:if']	['1:1.394:εἴ']
2663		['1:1.394:at', '1:1.394:any', '1:1.394:time', '1:1.394:any', '1:1.394:time']	['1:1.394:ποτε', '1:1.394:δή']
2664		['1:1.394:in', '1:1.394:any[2]', '1:1.394:way']	['1:1.394:τι']
2665		['1:1.395:either']	['1:1.395:ἢ']
2666		['1:1.395:by', '1:1.395:what', '1:1.395:you', '1:1.395:have', '1:1.395:said']	['1:1.395:ἔπει']
2667		['1:1.395:or']	['1:1.395:ἠὲ']
2668		['1:1.395:in', '1:1.395:fact']	['1:1.395:καὶ']
2669		['1:1.395:by[2]', '1:1.395:what[2]', '1:1.395:you[2]', '1:1.395:have[2]', '1:1.395:done']	['1:1.395:ἔργῳ']
2670	[you-sg] 	['1:1.395:cheered']	['1:1.395:ὤνησας']
2671		['1:1.395:heart']	['1:1.395:κραδίην']
2672		['1:1.395:of', '1:1.395:Zeus']	['1:1.395:Διὸς']
2673		['1:1.396:For']	['1:1.396:γάρ']
2674		['1:1.396:often']	['1:1.396:πολλάκι']
2675		['1:1.396:in']	['1:1.396:ἐνὶ']
2676		['1:1.396:great', '1:1.396:rooms']	['1:1.396:μεγάροισιν']
2677		['1:1.396:of', '1:1.396:your']	['1:1.396:σεο']
2678		['1:1.396:father']	['1:1.396:πατρὸς']
2679	[I] 	['1:1.396:have', '1:1.396:heard']	['1:1.396:ἄκουσα']
2680		['1:1.397:boasting']	['1:1.397:εὐχομένης']
2681		['1:1.397:when']	["1:1.397:ὅτ'"]
2682	[you-sg] 	['1:1.397:stated']	['1:1.397:ἔφησθα']
2683		['1:1.397:for', '1:1.397:black-clouded']	['1:1.397:κελαινεφέϊ']
2684		['1:1.397:son', '1:1.397:of', '1:1.397:Cronos']	['1:1.397:Κρονίωνι']
2685		['1:1.398:alone']	['1:1.398:οἴη']
2686		['1:1.398:among']	['1:1.398:ἐν']
2687		['1:1.398:immortals']	['1:1.398:ἀθανάτοισιν']
2688	[you-sg] 	['1:1.398:fought', '1:1.398:off']	['1:1.398:ἀμῦναι']
2689		['1:1.398:shameful']	['1:1.398:ἀεικέα']
2690		['1:1.398:destruction']	['1:1.398:λοιγὸν']
2691		['1:1.399:when']	['1:1.399:ὁππότε']
2692		['1:1.399:other']	['1:1.399:ἄλλοι']
2693		['1:1.399:Olympians']	['1:1.399:Ὀλύμπιοι']
2694	[they] 	['1:1.399:wished']	['1:1.399:ἤθελον']
2695		['1:1.399:to', '1:1.399:tie', '1:1.399:up']	['1:1.399:ξυνδῆσαι']
2696		['1:1.399:him']	['1:1.399:μιν']
2697		['1:1.400:both']	["1:1.400:τ'"]
2698		['1:1.400:Hera']	['1:1.400:Ἥρη']
2699		['1:1.400:and']	['1:1.400:ἠδὲ']
2700		['1:1.400:Poseidon']	['1:1.400:Ποσειδάων']
2701		['1:1.400:and[2]', '1:1.400:even']	['1:1.400:καὶ']
2702		['1:1.400:Pallas']	['1:1.400:Παλλὰς']
2703		['1:1.400:Athena']	['1:1.400:Ἀθήνη']
2704		['1:1.401:But']	['1:1.401:ἀλλὰ']
2705		['1:1.401:you']	['1:1.401:σὺ']
2706		['1:1.401:goddess']	['1:1.401:θεὰ']
2707		['1:1.401:having', '1:1.401:come']	['1:1.401:ἐλθοῦσα']
2708	[you-sg] 	['1:1.401:released']	['1:1.401:ὑπελύσαο']
2709		['1:1.401:that', '1:1.401:one']	['1:1.401:τόν']
2710		['1:1.401:chains']	['1:1.401:δεσμῶν']
2711		['1:1.402:having', '1:1.402:immediately']	["1:1.402:ὦχ'"]
2712		['1:1.402:called']	["1:1.402:καλέσασ'"]
2713		['1:1.402:hundred-handed', '1:1.402:one']	['1:1.402:ἑκατόγχειρον']
2714		['1:1.402:into']	['1:1.402:ἐς']
2715		['1:1.402:great']	['1:1.402:μακρὸν']
2716		['1:1.402:Olympus']	['1:1.402:Ὄλυμπον']
2717		['1:1.403:whom']	['1:1.403:ὃν']
2718		['1:1.403:gods']	['1:1.403:θεοί']
2719	[they] 	['1:1.403:call']	['1:1.403:καλέουσι']
2720		['1:1.403:Briareus']	['1:1.403:Βριάρεων']
2721		['1:1.403:and']	['1:1.403:δέ', '1:1.403:τε']
2722		['1:1.403:all']	['1:1.403:πάντες']
2723		['1:1.403:men']	['1:1.403:ἄνδρες']
2724		['1:1.404:Aegaeon']	["1:1.404:Αἰγαίων'"]
2725		['1:1.404:For']	['1:1.404:γὰρ']
2726		['1:1.404:that', '1:1.404:one']	['1:1.404:ὃ']
2727		['1:1.404:in', '1:1.404:turn']	['1:1.404:αὖτε']
2728		['1:1.404:better']	['1:1.404:ἀμείνων']
2729		['1:1.404:his']	['1:1.404:οὗ']
2730		['1:1.404:father']	['1:1.404:πατρὸς']
2731		['1:1.404:physical', '1:1.404:strength']	['1:1.404:βίην']
2732		['1:1.405:He']	['1:1.405:ὅς']
2733		['1:1.405:then']	['1:1.405:ῥα']
2734	[he] 	['1:1.405:sat', '1:1.405:down']	['1:1.405:καθέζετο']
2735		['1:1.405:beside']	['1:1.405:παρὰ']
2736		['1:1.405:son', '1:1.405:of', '1:1.405:Cronos']	['1:1.405:Κρονίωνι']
2737		['1:1.405:basking']	['1:1.405:γαίων']
2738		['1:1.405:aura', '1:1.405:of[2]', '1:1.405:power']	['1:1.405:κύδεϊ']
2739		['1:1.406:And']	['1:1.406:καὶ']
2740		['1:1.406:him']	['1:1.406:τὸν']
2741	[they] 	['1:1.406:cowered']	['1:1.406:ὑπέδεισαν']
2742		['1:1.406:blessed']	['1:1.406:μάκαρες']
2743		['1:1.406:gods']	['1:1.406:θεοὶ']
2744		['1:1.406:So']	["1:1.406:δ'"]
2745		['1:1.406:did', '1:1.406:not']	['1:1.406:οὐ']
2746		['1:1.406:still']	["1:1.406:ἔτ'"]
2747	[they] 	['1:1.406:tie', '1:1.406:up']	['1:1.406:ἔδησαν']
2748		['1:1.407:Now']	['1:1.407:νῦν']
2749	[she] 	['1:1.407:having', '1:1.407:reminded']	['1:1.407:μνήσασα']
2750		['1:1.407:him']	['1:1.407:μιν']
2751		['1:1.407:of', '1:1.407:these', '1:1.407:things']	['1:1.407:τῶν']
2752	[(2nd sg imperative)you-sg] 	['1:1.407:sit', '1:1.407:at', '1:1.407:his', '1:1.407:side']	['1:1.407:παρέζεο']
2753		['1:1.407:and']	['1:1.407:καὶ']
2754	[(2nd sg imperative)you-sg] 	['1:1.407:take', '1:1.407:hold', '1:1.407:of[2]']	['1:1.407:λαβὲ']
2755		['1:1.407:knees']	['1:1.407:γούνων']
2756		['1:1.408:if']	['1:1.408:αἴ']
2757		['1:1.408:somehow']	['1:1.408:πως']
2758	[he] 	['1:1.408:might', '1:1.408:be', '1:1.408:willing', '1:1.408:be', '1:1.408:willing']	['1:1.408:κέν', '1:1.408:ἐθέλῃσιν']
2759		['1:1.408:to', '1:1.408:bring', '1:1.408:aid']	['1:1.408:ἀρῆξαι']
2760		['1:1.408:upon']	['1:1.408:ἐπὶ']
2761		['1:1.408:Trojans']	['1:1.408:Τρώεσσιν']
2762		['1:1.409:and']	['1:1.409:δὲ']
2763		['1:1.409:to', '1:1.409:squeeze', '1:1.409:together']	['1:1.409:ἔλσαι']
2764		['1:1.409:the']	['1:1.409:τοὺς']
2765		['1:1.409:Achaeans']	['1:1.409:Ἀχαιοὺς']
2766		['1:1.409:both']	['1:1.409:τε']
2767		['1:1.409:down', '1:1.409:among']	['1:1.409:κατὰ']
2768		["1:1.409:ships'", '1:1.409:decks']	['1:1.409:πρύμνας']
2769		['1:1.409:and[2]']	['1:1.409:καὶ']
2770		['1:1.409:around']	["1:1.409:ἀμφ'"]
2771		['1:1.409:sea']	['1:1.409:ἅλα']
2772		['1:1.410:as', '1:1.410:they', '1:1.410:are', '1:1.410:killed']	['1:1.410:κτεινομένους']
2773		['1:1.410:so', '1:1.410:that']	['1:1.410:ἵνα']
2774		['1:1.410:all']	['1:1.410:πάντες']
2775	[they] 	['1:1.410:may', '1:1.410:enjoy', '1:1.410:the', '1:1.410:full', '1:1.410:benefit', '1:1.410:of']	['1:1.410:ἐπαύρωνται']
2776		['1:1.410:king']	['1:1.410:βασιλῆος']
2777		['1:1.411:and']	['1:1.411:δὲ']
2778		['1:1.411:son', '1:1.411:of', '1:1.411:Atreus']	['1:1.411:Ἀτρεΐδης']
2779		['1:1.411:widely-ruling']	['1:1.411:εὐρὺ', '1:1.411:κρείων']
2780		['1:1.411:Agamemnon']	['1:1.411:Ἀγαμέμνων']
2781		['1:1.411:also']	['1:1.411:καὶ']
2782	[he] 	['1:1.411:may', '1:1.411:recognize']	['1:1.411:γνῷ']
2783		['1:1.412:his', '1:1.412:own']	['1:1.412:ἣν']
2784		['1:1.412:self-destructive', '1:1.412:stupidity']	['1:1.412:ἄτην']
2785		['1:1.412:in', '1:1.412:that', '1:1.412:that']	['1:1.412:ὅ', "1:1.412:τ'"]
2786	[he] 	['1:1.412:showed', '1:1.412:no', '1:1.412:respect', '1:1.412:to', '1:1.412:no', '1:1.412:respect', '1:1.412:to']	['1:1.412:οὐδὲν', '1:1.412:ἔτισεν']
2787		['1:1.412:best']	['1:1.412:ἄριστον']
2788	[of] 	['1:1.412:Achaeans']	['1:1.412:Ἀχαιῶν']
2789		['1:1.413:And']	["1:1.413:δ'"]
2790		['1:1.413:Thetis']	['1:1.413:Θέτις']
2791		['1:1.413:pouring']	['1:1.413:χέουσα']
2792		['1:1.413:down']	['1:1.413:κατὰ']
2793		['1:1.413:tears']	['1:1.413:δάκρυ']
2794		['1:1.413:then']	['1:1.413:ἔπειτα']
2795	[she] 	['1:1.413:began', '1:1.413:to', '1:1.413:answer']	["1:1.413:ἠμείβετ'"]
2796		['1:1.413:him']	['1:1.413:τὸν']
